"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",
2017,1,1,18,3,2017-01-18,"AA",19805,"AA","N551AA","521",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,"1815","1810",-5.00,0.00,0.00,-1,"1800-1859",11.00,"1821","1950",13.00,"2024","2003",-21.00,0.00,0.00,-2,"2000-2059",0.00,"",0.00,189.00,173.00,149.00,1.00,1107.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,19,4,2017-01-19,"AA",19805,"AA","N179AA","521",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,"1815","1808",-7.00,0.00,0.00,-1,"1800-1859",24.00,"1832","2007",9.00,"2024","2016",-8.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,189.00,188.00,155.00,1.00,1107.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,20,5,2017-01-20,"AA",19805,"AA","N974AA","521",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,"1815","1829",14.00,14.00,0.00,0,"1800-1859",13.00,"1842","2005",8.00,"2024","2013",-11.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,189.00,164.00,143.00,1.00,1107.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,21,6,2017-01-21,"AA",19805,"AA","N576AA","521",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,"1815","1821",6.00,6.00,0.00,0,"1800-1859",12.00,"1833","2040",10.00,"2024","2050",26.00,26.00,1.00,1,"2000-2059",0.00,"",0.00,189.00,209.00,187.00,1.00,1107.00,5,0.00,0.00,20.00,0.00,6.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,22,7,2017-01-22,"AA",19805,"AA","N198AA","521",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,"1815","1810",-5.00,0.00,0.00,-1,"1800-1859",21.00,"1831","2005",9.00,"2024","2014",-10.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,189.00,184.00,154.00,1.00,1107.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,23,1,2017-01-23,"AA",19805,"AA","N169AA","521",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,"1815","1857",42.00,42.00,1.00,2,"1800-1859",10.00,"1907","2036",6.00,"2024","2042",18.00,18.00,1.00,1,"2000-2059",0.00,"",0.00,189.00,165.00,149.00,1.00,1107.00,5,0.00,0.00,0.00,0.00,18.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,24,2,2017-01-24,"AA",19805,"AA","N150AA","521",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,"1815","1820",5.00,5.00,0.00,0,"1800-1859",22.00,"1842","2017",10.00,"2024","2027",3.00,3.00,0.00,0,"2000-2059",0.00,"",0.00,189.00,187.00,155.00,1.00,1107.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,25,3,2017-01-25,"AA",19805,"AA","N976AA","521",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,"1815","1918",63.00,63.00,1.00,4,"1800-1859",9.00,"1927","2108",10.00,"2024","2118",54.00,54.00,1.00,3,"2000-2059",0.00,"",0.00,189.00,180.00,161.00,1.00,1107.00,5,0.00,0.00,0.00,0.00,54.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,26,4,2017-01-26,"AA",19805,"AA","N576AA","521",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,"1815","1811",-4.00,0.00,0.00,-1,"1800-1859",18.00,"1829","2010",7.00,"2024","2017",-7.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,189.00,186.00,161.00,1.00,1107.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,27,5,2017-01-27,"AA",19805,"AA","N151AA","521",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,"1815","1811",-4.00,0.00,0.00,-1,"1800-1859",13.00,"1824","2009",9.00,"2024","2018",-6.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,189.00,187.00,165.00,1.00,1107.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,28,6,2017-01-28,"AA",19805,"AA","N507AA","521",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,"1815","1809",-6.00,0.00,0.00,-1,"1800-1859",16.00,"1825","2004",6.00,"2024","2010",-14.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,189.00,181.00,159.00,1.00,1107.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,29,7,2017-01-29,"AA",19805,"AA","N922AA","521",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,"1815","1812",-3.00,0.00,0.00,-1,"1800-1859",19.00,"1831","2020",8.00,"2024","2028",4.00,4.00,0.00,0,"2000-2059",0.00,"",0.00,189.00,196.00,169.00,1.00,1107.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,30,1,2017-01-30,"AA",19805,"AA","N924AA","521",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,"1815","1811",-4.00,0.00,0.00,-1,"1800-1859",12.00,"1823","2011",17.00,"2024","2028",4.00,4.00,0.00,0,"2000-2059",0.00,"",0.00,189.00,197.00,168.00,1.00,1107.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,31,2,2017-01-31,"AA",19805,"AA","N572AA","521",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,"1815","1809",-6.00,0.00,0.00,-1,"1800-1859",16.00,"1825","1956",9.00,"2024","2005",-19.00,0.00,0.00,-2,"2000-2059",0.00,"",0.00,189.00,176.00,151.00,1.00,1107.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,9,1,2017-01-09,"AA",19805,"AA","N582AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1156",-3.00,0.00,0.00,-1,"1100-1159",13.00,"1209","1335",11.00,"1341","1346",5.00,5.00,0.00,0,"1300-1359",0.00,"",0.00,102.00,110.00,86.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,10,2,2017-01-10,"AA",19805,"AA","N539AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1205",6.00,6.00,0.00,0,"1100-1159",12.00,"1217","1331",10.00,"1341","1341",0.00,0.00,0.00,0,"1300-1359",0.00,"",0.00,102.00,96.00,74.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,11,3,2017-01-11,"AA",19805,"AA","N162AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1225",26.00,26.00,1.00,1,"1100-1159",10.00,"1235","1350",5.00,"1341","1355",14.00,14.00,0.00,0,"1300-1359",0.00,"",0.00,102.00,90.00,75.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,12,4,2017-01-12,"AA",19805,"AA","N194AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1153",-6.00,0.00,0.00,-1,"1100-1159",15.00,"1208","1328",14.00,"1341","1342",1.00,1.00,0.00,0,"1300-1359",0.00,"",0.00,102.00,109.00,80.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,13,5,2017-01-13,"AA",19805,"AA","N560AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1202",3.00,3.00,0.00,0,"1100-1159",15.00,"1217","1331",7.00,"1341","1338",-3.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,102.00,96.00,74.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,14,6,2017-01-14,"AA",19805,"AA","N549AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1151",-8.00,0.00,0.00,-1,"1100-1159",8.00,"1159","1313",6.00,"1341","1319",-22.00,0.00,0.00,-2,"1300-1359",0.00,"",0.00,102.00,88.00,74.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,15,7,2017-01-15,"AA",19805,"AA","N974AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1156",-3.00,0.00,0.00,-1,"1100-1159",11.00,"1207","1323",12.00,"1341","1335",-6.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,102.00,99.00,76.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,16,1,2017-01-16,"AA",19805,"AA","N519AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1208",9.00,9.00,0.00,0,"1100-1159",10.00,"1218","1339",3.00,"1341","1342",1.00,1.00,0.00,0,"1300-1359",0.00,"",0.00,102.00,94.00,81.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,17,2,2017-01-17,"AA",19805,"AA","N188AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1204",5.00,5.00,0.00,0,"1100-1159",12.00,"1216","1345",12.00,"1341","1357",16.00,16.00,1.00,1,"1300-1359",0.00,"",0.00,102.00,113.00,89.00,1.00,507.00,3,5.00,0.00,11.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,18,3,2017-01-18,"AA",19805,"AA","N551AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1151",-8.00,0.00,0.00,-1,"1100-1159",13.00,"1204","1321",12.00,"1341","1333",-8.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,102.00,102.00,77.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,19,4,2017-01-19,"AA",19805,"AA","N179AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1223",24.00,24.00,1.00,1,"1100-1159",9.00,"1232","1346",6.00,"1341","1352",11.00,11.00,0.00,0,"1300-1359",0.00,"",0.00,102.00,89.00,74.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,20,5,2017-01-20,"AA",19805,"AA","N974AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1155",-4.00,0.00,0.00,-1,"1100-1159",13.00,"1208","1341",6.00,"1341","1347",6.00,6.00,0.00,0,"1300-1359",0.00,"",0.00,102.00,112.00,93.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,21,6,2017-01-21,"AA",19805,"AA","N576AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1157",-2.00,0.00,0.00,-1,"1100-1159",11.00,"1208","1325",8.00,"1341","1333",-8.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,102.00,96.00,77.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,22,7,2017-01-22,"AA",19805,"AA","N198AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1209",10.00,10.00,0.00,0,"1100-1159",21.00,"1230","1346",8.00,"1341","1354",13.00,13.00,0.00,0,"1300-1359",0.00,"",0.00,102.00,105.00,76.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,23,1,2017-01-23,"AA",19805,"AA","N169AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1237",38.00,38.00,1.00,2,"1100-1159",11.00,"1248","1409",8.00,"1341","1417",36.00,36.00,1.00,2,"1300-1359",0.00,"",0.00,102.00,100.00,81.00,1.00,507.00,3,1.00,0.00,0.00,0.00,35.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,24,2,2017-01-24,"AA",19805,"AA","N150AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1156",-3.00,0.00,0.00,-1,"1100-1159",12.00,"1208","1324",6.00,"1341","1330",-11.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,102.00,94.00,76.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,25,3,2017-01-25,"AA",19805,"AA","N926AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1155",-4.00,0.00,0.00,-1,"1100-1159",9.00,"1204","1320",7.00,"1341","1327",-14.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,102.00,92.00,76.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,26,4,2017-01-26,"AA",19805,"AA","N576AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1206",7.00,7.00,0.00,0,"1100-1159",12.00,"1218","1327",9.00,"1341","1336",-5.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,102.00,90.00,69.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,27,5,2017-01-27,"AA",19805,"AA","N151AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1200",1.00,1.00,0.00,0,"1100-1159",11.00,"1211","1324",10.00,"1341","1334",-7.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,102.00,94.00,73.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,28,6,2017-01-28,"AA",19805,"AA","N507AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1154",-5.00,0.00,0.00,-1,"1100-1159",9.00,"1203","1318",12.00,"1341","1330",-11.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,102.00,96.00,75.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,29,7,2017-01-29,"AA",19805,"AA","N922AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1153",-6.00,0.00,0.00,-1,"1100-1159",12.00,"1205","1317",12.00,"1341","1329",-12.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,102.00,96.00,72.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,30,1,2017-01-30,"AA",19805,"AA","N924AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1154",-5.00,0.00,0.00,-1,"1100-1159",12.00,"1206","1322",9.00,"1341","1331",-10.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,102.00,97.00,76.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,31,2,2017-01-31,"AA",19805,"AA","N572AA","521",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,"1159","1149",-10.00,0.00,0.00,-1,"1100-1159",16.00,"1205","1322",10.00,"1341","1332",-9.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,102.00,103.00,77.00,1.00,507.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,1,7,2017-01-01,"AA",19805,"AA","N658AA","522",13198,1319801,33198,"MCI","Kansas City, MO","MO","29","Missouri",64,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"0800","0805",5.00,5.00,0.00,0,"0800-0859",22.00,"0827","1002",25.00,"0959","1027",28.00,28.00,1.00,1,"0900-0959",0.00,"",0.00,179.00,202.00,155.00,1.00,1044.00,5,5.00,0.00,23.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,8,7,2017-01-08,"AA",19805,"AA","N657AA","522",13198,1319801,33198,"MCI","Kansas City, MO","MO","29","Missouri",64,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"0800","0808",8.00,8.00,0.00,0,"0800-0859",24.00,"0832","1004",13.00,"0959","1017",18.00,18.00,1.00,1,"0900-0959",0.00,"",0.00,179.00,189.00,152.00,1.00,1044.00,5,8.00,0.00,10.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,1,7,2017-01-01,"AA",19805,"AA","N819AA","523",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,11423,1142304,31423,"DSM","Des Moines, IA","IA","19","Iowa",61,"1940","1941",1.00,1.00,0.00,0,"1900-1959",13.00,"1954","2311",3.00,"2319","2314",-5.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,159.00,153.00,137.00,1.00,1150.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,2,1,2017-01-02,"AA",19805,"AA","N816AA","523",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,11423,1142304,31423,"DSM","Des Moines, IA","IA","19","Iowa",61,"1940","1947",7.00,7.00,0.00,0,"1900-1959",17.00,"2004","2313",6.00,"2319","2319",0.00,0.00,0.00,0,"2300-2359",0.00,"",0.00,159.00,152.00,129.00,1.00,1150.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,3,2,2017-01-03,"AA",19805,"AA","N751AA","523",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,11423,1142304,31423,"DSM","Des Moines, IA","IA","19","Iowa",61,"1940","1935",-5.00,0.00,0.00,-1,"1900-1959",13.00,"1948","2252",4.00,"2319","2256",-23.00,0.00,0.00,-2,"2300-2359",0.00,"",0.00,159.00,141.00,124.00,1.00,1150.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,4,3,2017-01-04,"AA",19805,"AA","N816AA","523",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,11423,1142304,31423,"DSM","Des Moines, IA","IA","19","Iowa",61,"1940","1937",-3.00,0.00,0.00,-1,"1900-1959",13.00,"1950","2255",4.00,"2319","2259",-20.00,0.00,0.00,-2,"2300-2359",0.00,"",0.00,159.00,142.00,125.00,1.00,1150.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,5,4,2017-01-05,"AA",19805,"AA","N801AA","523",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,11423,1142304,31423,"DSM","Des Moines, IA","IA","19","Iowa",61,"1940","1937",-3.00,0.00,0.00,-1,"1900-1959",19.00,"1956","2300",8.00,"2319","2308",-11.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,159.00,151.00,124.00,1.00,1150.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,6,5,2017-01-06,"AA",19805,"AA","N838AA","523",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,11423,1142304,31423,"DSM","Des Moines, IA","IA","19","Iowa",61,"1940","1936",-4.00,0.00,0.00,-1,"1900-1959",9.00,"1945","2301",5.00,"2319","2306",-13.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,159.00,150.00,136.00,1.00,1150.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2017,1,1,7,6,2017-01-07,"AA",19805,"AA","N756AA","523",14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,11423,1142304,31423,"DSM","Des Moines, IA","IA","19","Iowa",61,"1940","2008",28.00,28.00,1.00,1,"1900-1959",22.00,"2030","2341",5.00,"2319","2346",27.00,27.00,1.00,1,"2300-2359",0.00,"",0.00,159.00,158.00,131.00,1.00,1150.00,5,27.00,0.00,0.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
